Publication Year,Author,Title,Publication Title,Date,Issue,Pages,filename,jel_e,contain_keyword,filepath,is_macro_paper,macro_paper_reason,Title_Search,Author_Search,Author_Search_First_Word,Publication_Title_Search,search_query_full,search_query_title_and_author,hyperlink_full,hyperlink_title_and_author,hyperlink_title,hyperlink_title_and_author_advanced_search,title,title_link,publication_info,cited_by,number_of_citations,search_attempt
2017,"Martin, Gregory J.; Yurukoglu, Ali",Bias in Cable News: Persuasion and Polarization.,American Economic Review,2017-09,9,2565-2599,aer.20160812,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\9\aer.20160812.txt,1,contain_keyword,Bias+in+Cable+News+Persuasion+and+Polarization,Martin+Gregory+J+Yurukoglu+Ali,Martin,American+Economic+Review,Bias+in+Cable+News+Persuasion+and+Polarization+Martin+Gregory+J+Yurukoglu+Ali+American+Economic+Review+2017,Bias+in+Cable+News+Persuasion+and+Polarization+Martin+Gregory+J+Yurukoglu+Ali,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Bias+in+Cable+News+Persuasion+and+Polarization+Martin+Gregory+J+Yurukoglu+Ali+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Bias+in+Cable+News+Persuasion+and+Polarization+Martin+Gregory+J+Yurukoglu+Ali&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Bias+in+Cable+News+Persuasion+and+Polarization&btnG=,https://scholar.google.com/scholar?as_q=Bias+in+Cable+News+Persuasion+and+Polarization&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Martin&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Bias in cable news: Persuasion and polarization,https://www.aeaweb.org/articles?id=10.1257%2Faer.20160812&source=post_page---------------------------,"GJ Martin, A Yurukoglu - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=704200977841310549&as_sdt=400005&sciodt=0,14&hl=en",416,title_and_author_advanced_search
2017,"Handley, Kyle; Limão, Nuno","Policy Uncertainty, Trade, and Welfare: Theory and Evidence for China and the United States.",American Economic Review,2017-09,9,2731-2783,aer.20141419,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\9\aer.20141419.txt,1,contain_keyword,Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States,Handley+Kyle+Limão+Nuno,Handley,American+Economic+Review,Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States+Handley+Kyle+Limão+Nuno+American+Economic+Review+2017,Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States+Handley+Kyle+Limão+Nuno,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States+Handley+Kyle+Limão+Nuno+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States+Handley+Kyle+Limão+Nuno&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States&btnG=,https://scholar.google.com/scholar?as_q=Policy+Uncertainty+Trade+and+Welfare+Theory+and+Evidence+for+China+and+the+United+States&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Handley&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,"Policy uncertainty, trade, and welfare: Theory and evidence for China and the United States",https://www.aeaweb.org/articles?id=10.1257/aer.20141419,"K Handley, N Limão - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=13854933982244589455&as_sdt=400005&sciodt=0,14&hl=en",435,title_and_author_advanced_search
2017,"Thomassen, Øyvind; Smith, Howard; Seiler, Stephan; Schiraldi, Pasquale",Multi-Category Competition and Market Power: A Model of Supermarket Pricing.,American Economic Review,2017-08,8,2308-2351,aer.20160055,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\8\aer.20160055.txt,1,contain_keyword,Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing,Thomassen+Øyvind+Smith+Howard+Seiler+Stephan+Schiraldi+Pasquale,Thomassen,American+Economic+Review,Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing+Thomassen+Øyvind+Smith+Howard+Seiler+Stephan+Schiraldi+Pasquale+American+Economic+Review+2017,Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing+Thomassen+Øyvind+Smith+Howard+Seiler+Stephan+Schiraldi+Pasquale,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing+Thomassen+Øyvind+Smith+Howard+Seiler+Stephan+Schiraldi+Pasquale+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing+Thomassen+Øyvind+Smith+Howard+Seiler+Stephan+Schiraldi+Pasquale&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing&btnG=,https://scholar.google.com/scholar?as_q=Multi-Category+Competition+and+Market+Power+A+Model+of+Supermarket+Pricing&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Thomassen&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Multi-category competition and market power: a model of supermarket pricing,https://www.aeaweb.org/articles?id=10.1257/aer.20160055,"Ø Thomassen, H Smith, S Seiler… - American Economic …, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=7552341379324288651&as_sdt=400005&sciodt=0,14&hl=en",98,title_and_author_advanced_search
2017,"Adam, Klaus; Marcet, Albert; Beutel, Johannes",Stock Price Booms and Expected Capital Gains.,American Economic Review,2017-08,8,2352-2408,aer.20140205,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\8\aer.20140205.txt,1,contain_keyword,Stock+Price+Booms+and+Expected+Capital+Gains,Adam+Klaus+Marcet+Albert+Beutel+Johannes,Adam,American+Economic+Review,Stock+Price+Booms+and+Expected+Capital+Gains+Adam+Klaus+Marcet+Albert+Beutel+Johannes+American+Economic+Review+2017,Stock+Price+Booms+and+Expected+Capital+Gains+Adam+Klaus+Marcet+Albert+Beutel+Johannes,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Stock+Price+Booms+and+Expected+Capital+Gains+Adam+Klaus+Marcet+Albert+Beutel+Johannes+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Stock+Price+Booms+and+Expected+Capital+Gains+Adam+Klaus+Marcet+Albert+Beutel+Johannes&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Stock+Price+Booms+and+Expected+Capital+Gains&btnG=,https://scholar.google.com/scholar?as_q=Stock+Price+Booms+and+Expected+Capital+Gains&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Adam&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Stock price booms and expected capital gains,https://www.aeaweb.org/articles?id=10.1257/aer.20140205,"K Adam, A Marcet, J Beutel - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=16159899646834414666&as_sdt=400005&sciodt=0,14&hl=en",188,title_and_author_advanced_search
2017,"McKenzie, David",Identifying and Spurring High-Growth Entrepreneurship: Experimental Evidence from a Business Plan Competition.,American Economic Review,2017-08,8,2278-2307,aer.20151404,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\8\aer.20151404.txt,1,contain_keyword,Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition,McKenzie+David,McKenzie,American+Economic+Review,Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition+McKenzie+David+American+Economic+Review+2017,Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition+McKenzie+David,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition+McKenzie+David+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition+McKenzie+David&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition&btnG=,https://scholar.google.com/scholar?as_q=Identifying+and+Spurring+High-Growth+Entrepreneurship+Experimental+Evidence+from+a+Business+Plan+Competition&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=McKenzie&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Identifying and spurring high-growth entrepreneurship: Experimental evidence from a business plan competition,https://www.aeaweb.org/articles?id=10.1257/aer.20151404,"D McKenzie - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=12457214008229181302&as_sdt=400005&sciodt=0,14&hl=en",282,title_and_author_advanced_search
2017,"Leeper, Eric M.; Traum, Nora; Walker, Todd B.",Clearing Up the Fiscal Multiplier Morass.,American Economic Review,2017-08,8,2409-2454,aer.20111196,1,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\8\aer.20111196.txt,1,jel_e and contain_keyword,Clearing+Up+the+Fiscal+Multiplier+Morass,Leeper+Eric+M+Traum+Nora+Walker+Todd+B,Leeper,American+Economic+Review,Clearing+Up+the+Fiscal+Multiplier+Morass+Leeper+Eric+M+Traum+Nora+Walker+Todd+B+American+Economic+Review+2017,Clearing+Up+the+Fiscal+Multiplier+Morass+Leeper+Eric+M+Traum+Nora+Walker+Todd+B,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Clearing+Up+the+Fiscal+Multiplier+Morass+Leeper+Eric+M+Traum+Nora+Walker+Todd+B+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Clearing+Up+the+Fiscal+Multiplier+Morass+Leeper+Eric+M+Traum+Nora+Walker+Todd+B&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Clearing+Up+the+Fiscal+Multiplier+Morass&btnG=,https://scholar.google.com/scholar?as_q=Clearing+Up+the+Fiscal+Multiplier+Morass&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Leeper&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Clearing up the fiscal multiplier morass,https://www.aeaweb.org/articles?id=10.1257/aer.20111196,"EM Leeper, N Traum, TB Walker - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=5300605169709036455&as_sdt=400005&sciodt=0,14&hl=en",336,title_and_author_advanced_search
2017,"Besley, Timothy; Folke, Olle; Persson, Torsten; Rickne, Johanna",Gender Quotas and the Crisis of the Mediocre Man: Theory and Evidence from Sweden.,American Economic Review,2017-08,8,2204-2242,aer.20160080,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\8\aer.20160080.txt,1,contain_keyword,Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden,Besley+Timothy+Folke+Olle+Persson+Torsten+Rickne+Johanna,Besley,American+Economic+Review,Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden+Besley+Timothy+Folke+Olle+Persson+Torsten+Rickne+Johanna+American+Economic+Review+2017,Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden+Besley+Timothy+Folke+Olle+Persson+Torsten+Rickne+Johanna,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden+Besley+Timothy+Folke+Olle+Persson+Torsten+Rickne+Johanna+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden+Besley+Timothy+Folke+Olle+Persson+Torsten+Rickne+Johanna&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden&btnG=,https://scholar.google.com/scholar?as_q=Gender+Quotas+and+the+Crisis+of+the+Mediocre+Man+Theory+and+Evidence+from+Sweden&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Besley&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Gender quotas and the crisis of the mediocre man: Theory and evidence from Sweden,https://www.aeaweb.org/articles?id=10.1257/aer.20160080,"T Besley, O Folke, T Persson, J Rickne - American economic review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=144091216313475289&as_sdt=400005&sciodt=0,14&hl=en",369,title_and_author_advanced_search
2017,"Holmström, Bengt",Pay For Performance and Beyond.,American Economic Review,2017-07,7,1753-1777,aer.107.7.1753,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.107.7.1753.txt,1,contain_keyword,Pay+For+Performance+and+Beyond,Holmström+Bengt,Holmström,American+Economic+Review,Pay+For+Performance+and+Beyond+Holmström+Bengt+American+Economic+Review+2017,Pay+For+Performance+and+Beyond+Holmström+Bengt,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Pay+For+Performance+and+Beyond+Holmström+Bengt+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Pay+For+Performance+and+Beyond+Holmström+Bengt&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Pay+For+Performance+and+Beyond&btnG=,https://scholar.google.com/scholar?as_q=Pay+For+Performance+and+Beyond&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Holmström&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Pay for performance and beyond,https://www.aeaweb.org/articles?id=10.1257/aer.107.7.1753,"B Holmström - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=7840462433231145160&as_sdt=400005&sciodt=0,14&hl=en",76,title_and_author_advanced_search
2017,"Gust, Christopher; Herbst, Edward; López-Salido, David; Smith, Matthew E.",The Empirical Implications of the Interest-Rate Lower Bound.,American Economic Review,2017-07,7,1971-2006,aer.20121437,1,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20121437.txt,1,jel_e and contain_keyword,The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound,Gust+Christopher+Herbst+Edward+López-Salido+David+Smith+Matthew+E,Gust,American+Economic+Review,The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound+Gust+Christopher+Herbst+Edward+López-Salido+David+Smith+Matthew+E+American+Economic+Review+2017,The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound+Gust+Christopher+Herbst+Edward+López-Salido+David+Smith+Matthew+E,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound+Gust+Christopher+Herbst+Edward+López-Salido+David+Smith+Matthew+E+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound+Gust+Christopher+Herbst+Edward+López-Salido+David+Smith+Matthew+E&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound&btnG=,https://scholar.google.com/scholar?as_q=The+Empirical+Implications+of+the+Interest-Rate+Lower+Bound&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Gust&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,The empirical implications of the interest-rate lower bound,https://www.aeaweb.org/articles?id=10.1257/aer.20121437,"C Gust, E Herbst, D López-Salido… - American Economic …, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=2711969067988507949&as_sdt=400005&sciodt=0,14&hl=en",280,title_and_author_advanced_search
2017,"Frydman, Carola; Hilt, Eric",Investment Banks as Corporate Monitors in the Early Twentieth Century United States.,American Economic Review,2017-07,7,1938-1970,aer.20150143,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20150143.txt,1,contain_keyword,Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States,Frydman+Carola+Hilt+Eric,Frydman,American+Economic+Review,Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States+Frydman+Carola+Hilt+Eric+American+Economic+Review+2017,Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States+Frydman+Carola+Hilt+Eric,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States+Frydman+Carola+Hilt+Eric+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States+Frydman+Carola+Hilt+Eric&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States&btnG=,https://scholar.google.com/scholar?as_q=Investment+Banks+as+Corporate+Monitors+in+the+Early+Twentieth+Century+United+States&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Frydman&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Investment banks as corporate monitors in the early twentieth century United States,https://www.aeaweb.org/articles?id=10.1257/aer.20150143,"C Frydman, E Hilt - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=2395446657868934251&as_sdt=400005&sciodt=0,14&hl=en",34,title_and_author_advanced_search
2017,"Mueller, Andreas I.","Separations, Sorting, and Cyclical Unemployment.",American Economic Review,2017-07,7,2081-2107,aer.20121186,1,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20121186.txt,1,jel_e and contain_keyword,Separations+Sorting+and+Cyclical+Unemployment,Mueller+Andreas+I,Mueller,American+Economic+Review,Separations+Sorting+and+Cyclical+Unemployment+Mueller+Andreas+I+American+Economic+Review+2017,Separations+Sorting+and+Cyclical+Unemployment+Mueller+Andreas+I,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Separations+Sorting+and+Cyclical+Unemployment+Mueller+Andreas+I+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Separations+Sorting+and+Cyclical+Unemployment+Mueller+Andreas+I&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Separations+Sorting+and+Cyclical+Unemployment&btnG=,https://scholar.google.com/scholar?as_q=Separations+Sorting+and+Cyclical+Unemployment&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Mueller&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,"Separations, sorting, and cyclical unemployment",https://www.aeaweb.org/articles?id=10.1257/aer.20121186,"AI Mueller - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=10075932323316197692&as_sdt=400005&sciodt=0,14&hl=en",116,title_and_author_advanced_search
2017,"Bedre-Defolie, Özlem; Biglaiser, Gary",Contracts as a Barrier to Entry in Markets with Nonpivotal Buyers.,American Economic Review,2017-07,7,2041-2071,aer.20151710,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20151710.txt,1,contain_keyword,Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers,Bedre-Defolie+Özlem+Biglaiser+Gary,Bedre-Defolie,American+Economic+Review,Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers+Bedre-Defolie+Özlem+Biglaiser+Gary+American+Economic+Review+2017,Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers+Bedre-Defolie+Özlem+Biglaiser+Gary,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers+Bedre-Defolie+Özlem+Biglaiser+Gary+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers+Bedre-Defolie+Özlem+Biglaiser+Gary&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers&btnG=,https://scholar.google.com/scholar?as_q=Contracts+as+a+Barrier+to+Entry+in+Markets+with+Nonpivotal+Buyers&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Bedre-Defolie&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Contracts as a barrier to entry in markets with nonpivotal buyers,https://www.aeaweb.org/articles?id=10.1257/aer.20151710,"Ö Bedre-Defolie, G Biglaiser - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=190604261272674334&as_sdt=400005&sciodt=0,14&hl=en",6,title_and_author_advanced_search
2017,"Martin, Philippe; Philippon, Thomas",Inspecting the Mechanism: Leverage and the Great Recession in the Eurozone.,American Economic Review,2017-07,7,1904-1937,aer.20150630,1,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20150630.txt,1,jel_e and contain_keyword,Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone,Martin+Philippe+Philippon+Thomas,Martin,American+Economic+Review,Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone+Martin+Philippe+Philippon+Thomas+American+Economic+Review+2017,Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone+Martin+Philippe+Philippon+Thomas,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone+Martin+Philippe+Philippon+Thomas+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone+Martin+Philippe+Philippon+Thomas&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone&btnG=,https://scholar.google.com/scholar?as_q=Inspecting+the+Mechanism+Leverage+and+the+Great+Recession+in+the+Eurozone&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Martin&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Inspecting the mechanism: Leverage and the great recession in the eurozone,https://www.aeaweb.org/articles?id=10.1257/aer.20150630,"P Martin, T Philippon - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=4024394535633375779&as_sdt=400005&sciodt=0,14&hl=en",187,title_and_author_advanced_search
2017,"Moretti, Enrico; Wilson, Daniel J.",The Effect of State Taxes on the Geographical Location of Top Earners: Evidence from Star Scientists.,American Economic Review,2017-07,7,1858-1903,aer.20150508,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20150508.txt,1,contain_keyword,The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists,Moretti+Enrico+Wilson+Daniel+J,Moretti,American+Economic+Review,The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists+Moretti+Enrico+Wilson+Daniel+J+American+Economic+Review+2017,The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists+Moretti+Enrico+Wilson+Daniel+J,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists+Moretti+Enrico+Wilson+Daniel+J+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists+Moretti+Enrico+Wilson+Daniel+J&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists&btnG=,https://scholar.google.com/scholar?as_q=The+Effect+of+State+Taxes+on+the+Geographical+Location+of+Top+Earners+Evidence+from+Star+Scientists&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Moretti&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,The effect of state taxes on the geographical location of top earners: Evidence from star scientists,https://www.aeaweb.org/articles?id=10.1257/aer.20150508,"E Moretti, DJ Wilson - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=8530593290969730445&as_sdt=400005&sciodt=0,14&hl=en",264,title_and_author_advanced_search
2017,"Asriyan, Vladimir; Fuchs, William; Green, Brett",Information Spillovers in Asset Markets with Correlated Values.,American Economic Review,2017-07,7,2007-2040,aer.20151714,0,1,C:\Users\jasonjia\Dropbox\Projects\channels_in_macro\data\papers_pdf\aer\2017\7\aer.20151714.txt,1,contain_keyword,Information+Spillovers+in+Asset+Markets+with+Correlated+Values,Asriyan+Vladimir+Fuchs+William+Green+Brett,Asriyan,American+Economic+Review,Information+Spillovers+in+Asset+Markets+with+Correlated+Values+Asriyan+Vladimir+Fuchs+William+Green+Brett+American+Economic+Review+2017,Information+Spillovers+in+Asset+Markets+with+Correlated+Values+Asriyan+Vladimir+Fuchs+William+Green+Brett,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Information+Spillovers+in+Asset+Markets+with+Correlated+Values+Asriyan+Vladimir+Fuchs+William+Green+Brett+American+Economic+Review+2017&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Information+Spillovers+in+Asset+Markets+with+Correlated+Values+Asriyan+Vladimir+Fuchs+William+Green+Brett&btnG=,https://scholar.google.com/scholar?hl=en&as_sdt=0%2C14&q=Information+Spillovers+in+Asset+Markets+with+Correlated+Values&btnG=,https://scholar.google.com/scholar?as_q=Information+Spillovers+in+Asset+Markets+with+Correlated+Values&as_epq=&as_oq=&as_eq=&as_occt=any&as_sauthors=Asriyan&as_publication=&as_ylo=&as_yhi=&hl=en&as_sdt=0%2C14,Information spillovers in asset markets with correlated values,https://www.aeaweb.org/articles?id=10.1257/aer.20151714,"V Asriyan, W Fuchs, B Green - American Economic Review, 2017 - aeaweb.org","https://scholar.google.com/scholar?cites=1386641175478131030&as_sdt=400005&sciodt=0,14&hl=en",52,title_and_author_advanced_search
